"","X","Title","News_Link","Date","Status","Status_Frequency","Daily_Total_Frequency","Year","Month","Day"
"798",123,"李肇星敦促美认清“台独”分裂势力及其危害性_中共中央台湾工作...","http://www.gwytb.gov.cn/zlzx/zchb/201801/t20180103_11886244.htm","2006-03-08","Independence Advocates",1,1,2006,3,8
"799",124,"胡锦涛APEC会布什强调:“台独”将断送台海和平_中共中央台湾工作...","http://www.gwytb.gov.cn/speech/speech/201101/t20110123_1723777.htm","2004-11-20","Independence Advocates",1,1,2004,11,20
"800",125,"李亚飞:两岸互信基础就是双方共同维护的反对“台独”、坚持“九二...","http://www.gwytb.gov.cn/speech/hxfzrjh/201101/t20110123_1726029.htm","2010-08-11","Independence Advocates",2,2,2010,8,11
"801",126,"国台办:绝不坐视以所谓“制宪”名义推动“法理台独”_中共中央...","http://www.gwytb.gov.cn/wyly/201901/t20190130_12136863.htm","2019-01-30","Independence Advocates",1,2,2019,1,30
"802",127,"国台办:坚决维护国家主权和领土完整 挫败任何形式“台独”分裂图谋","http://www.gwytb.gov.cn/wyly/201801/t20180131_11913535.htm","2018-01-31","Independence Advocates",1,2,2018,1,31
"803",128,"...信心和能力挫败任何形式“台独”_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/wyly/201804/t20180413_11943066.htm","2018-04-13","Independence Advocates",1,4,2018,4,13
"804",129,"国台办:任何“台独”分裂行径都阻挡不了两岸关系和平发展与祖国...","http://www.gwytb.gov.cn/wyly/201903/t20190313_12147971.htm","2019-03-13","Independence Advocates",1,1,2019,3,13
"805",130,"李克强:不能容忍任何“台独”的企图、主张和行径_中共中央台湾...","http://www.gwytb.gov.cn/m/picnews/201803/t20180321_11935535.htm","2018-03-20","Independence Advocates",3,3,2018,3,20
"806",131,"国台办:维护国家主权和领土完整是解放军神圣职责,反对“台独”是...","http://www.gwytb.gov.cn/wyly/201904/t20190410_12155380.htm","2019-04-10","Independence Advocates",2,2,2019,4,10
"807",132,"国台办:坚决反对以包括“公投修法”在内的任何方式进行“台独...","http://www.gwytb.gov.cn/wyly/201810/t20181017_12102016.htm","2018-10-17","Independence Advocates",1,1,2018,10,17
"808",133,"国台办:“台独”势力在文化教育领域推行“去中国化”无异于螳臂当...","http://www.gwytb.gov.cn/wyly/201706/t20170628_11809890.htm","2017-06-28","Independence Advocates",1,1,2017,6,28
"809",134,"温家宝指出:台海局势最大的危险在“台独”_中共中央台湾工作办公...","http://www.gwytb.gov.cn/speech/speech/201101/t20110123_1723772.htm","2004-10-10","Independence Advocates",1,1,2004,10,10
"810",135,"专家:遏制“台独”挑衅是和平发展的重要保障_中共中央台湾工作...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674428.htm","2020-11-11","Independence Advocates",3,17,2020,11,11
"811",136,"李登辉已同“台独”公开合流_中共中央台湾工作办公室、国务院台湾...","http://www.gwytb.gov.cn/forum/201101/t20110104_1673564.htm","2020-11-11","Independence Advocates",3,17,2020,11,11
"812",137,"国台办:“台独”是一条走不通的死路_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/wyly/201612/t20161214_11653355.htm","2016-12-14","Independence Advocates",2,2,2016,12,14
"813",138,"胡锦涛晤布什:勿向“台独”发出错误信号_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/speech/speech/201101/t20110123_1723725.htm","2003-10-10","Independence Advocates",1,1,2003,10,10
"814",139,"国台办:苏贞昌“台独”本性暴露无遗_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/wyly/202004/t20200401_12261715.htm","2020-04-01","Independence Advocates",1,1,2020,4,1
"815",140,"国台办:美方不要向“台独”分裂势力释放错误信号 民进党当局挟洋...","http://www.gwytb.gov.cn/wyly/201906/t20190612_12173356.htm","2019-06-12","Independence Advocates",2,2,2019,6,12
"816",141,"坚决遏制“台独”分裂活动 维护台海地区和平稳定 继续争取两岸...","http://www.gwytb.gov.cn/speech/speech/201101/t20110123_1723784.htm","2005-01-28","Independence Advocates",2,2,2005,1,28
"817",142,"国务院台办发言人唐树备就民进党通过“台独”党纲发表的谈话_中共...","http://www.gwytb.gov.cn/zlzx/location/201101/t20110123_1725617.htm","2020-11-10","Independence Advocates",7,31,2020,11,10
"818",143,"国台办:欢迎台湾任何政党和个人反对“台独”、认同“九二共识...","http://www.gwytb.gov.cn/wyly/201506/t20150624_10105327.htm","2015-06-24","Independence Advocates",1,1,2015,6,24
"819",144,"杨洁篪与赖斯举行会谈 赖斯重申美反对“台独”_中共中央台湾工作...","http://www.gwytb.gov.cn/zlzx/zchb/201801/t20180103_11886413.htm","2008-06-30","Independence Advocates",1,1,2008,6,30
"820",145,"美化日本侵台意欲何为 学者:暗为“台独”壮胆_中共中央台湾工作...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674331.htm","2020-11-10","Independence Advocates",7,31,2020,11,10
"821",146,"贾庆林:贯彻对台工作方针 坚决反对“台独”分裂活动_中共中央台湾...","http://www.gwytb.gov.cn/speech/speech/201101/t20110123_1723904.htm","2007-09-25","Independence Advocates",1,1,2007,9,25
"822",147,"坐困愁城 陈水扁炒“宪改”推“台独”糊弄人_中共中央台湾工作...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674312.htm","2020-11-10","Independence Advocates",7,31,2020,11,10
"823",148,"汪道涵:“公投立法”是借民主之名搞“台独”_中共中央台湾工作...","http://www.gwytb.gov.cn/speech/hxfzrjh/201101/t20110123_1725889.htm","2003-11-18","Independence Advocates",1,1,2003,11,18
"824",149,"华盛顿和统会:警惕“台独”破坏两岸和平发展势头_中共中央台湾...","http://www.gwytb.gov.cn/gatsw/fdct/201101/t20110111_1691248.htm","2008-10-22","Independence Advocates",1,1,2008,10,22
"825",150,"陈水扁“渐进式台独”五大阴招_中共中央台湾工作办公室、国务院...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674266.htm","2011-01-04","Independence Advocates",8,9,2011,1,4
"826",151,"“‘台独’航母”的噩梦_中共中央台湾工作办公室、国务院台湾事务...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674044.htm","2020-11-10","Independence Advocates",7,31,2020,11,10
"827",152,"陈水扁已走到“台独”分裂的危险边缘_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674243.htm","2020-11-10","Independence Advocates",7,31,2020,11,10
"828",153,"国际社会没有“台独”和分裂的空间_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674188.htm","2020-11-10","Independence Advocates",7,31,2020,11,10
"829",154,"人民日报评扁讲话:“善意”幌子下的台独本质_中共中央台湾工作...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674268.htm","2020-11-10","Independence Advocates",7,31,2020,11,10
"830",155,"国台办:陈水扁鼓动“台独”公投荒谬可笑_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/wyly/201809/t20180912_12058919.htm","2018-09-12","Independence Advocates",3,8,2018,9,12
"831",156,"...国台办:绝不允许“台独”破坏两岸关系_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/wyly/201404/t20140404_5965800.htm","2014-04-03","Independence Advocates",1,1,2014,4,3
"832",157,"制止“台独”分裂活动是维护台海和平稳定的关键_中共中央台湾工作...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674256.htm","2011-01-04","Independence Advocates",8,9,2011,1,4
"833",158,"国台办副主任叶克冬吁全球华侨华人共遏“台独”_中共中央台湾工作...","http://www.gwytb.gov.cn/newsb/201101/t20110124_1729577.htm","2007-11-21","Independence Advocates",1,1,2007,11,21
"834",159,"国台办:坚决反对“台独”的立场一贯、明确_中共中央台湾工作办公...","http://www.gwytb.gov.cn/wyly/201405/t20140528_6229563.htm","2014-05-28","Independence Advocates",1,2,2014,5,28
"835",160,"“去蒋化”包藏“台独”祸心_中共中央台湾工作办公室、国务院台湾...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674419.htm","2020-11-09","Independence Advocates",5,31,2020,11,9
"836",161,"国台办:李登辉新书鼓吹“台独”、卖国,与两岸同胞和中华民族为敌...","http://www.gwytb.gov.cn/wyly/201602/t20160224_11394357.htm","2016-02-24","Independence Advocates",1,1,2016,2,24
"837",162,"新华社评论员:中国人民决不容忍“台独”分裂_中共中央台湾工作...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674250.htm","2011-01-04","Independence Advocates",8,9,2011,1,4
"838",163,"国台办:大陆不可能接受民进党不放弃“台独”的模糊概念_中共中央...","http://www.gwytb.gov.cn/wyly/201311/t20131127_5273839.htm","2013-11-27","Independence Advocates",2,2,2013,11,27
"839",164,"国台办:“台独”分子否定《开罗宣言》是徒劳的_中共中央台湾工作...","http://www.gwytb.gov.cn/wyly/201311/t20131127_5273830.htm","2013-11-27","Independence Advocates",2,2,2013,11,27
"840",165,"“台独”是两岸关系紧张的根源_中共中央台湾工作办公室、国务院...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674192.htm","2011-01-04","Independence Advocates",8,9,2011,1,4
"841",166,"渐进“台独”的学问_中共中央台湾工作办公室、国务院台湾事务办公室","http://www.gwytb.gov.cn/forum/201101/t20110104_1673872.htm","2020-11-09","Independence Advocates",5,31,2020,11,9
"842",167,"国台办:决不允许少数人在大陆赚钱却支持“台独”_中共中央台湾...","http://www.gwytb.gov.cn/wyly/201612/t20161214_11653353.htm","2016-12-14","Independence Advocates",2,2,2016,12,14
"843",168,"解放军报:美不要向“台独”势力发出错误信号_中共中央台湾工作...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674260.htm","2011-01-04","Independence Advocates",8,9,2011,1,4
"844",169,"胡锦涛主席会见美国国务卿赖斯 望美遵守反对“台独”承诺_中共...","http://www.gwytb.gov.cn/speech/speech/201101/t20110123_1723792.htm","2005-03-20","Independence Advocates",1,1,2005,3,20
"845",170,"国台办:希望民进党顺应民意改变“台独”主张_中共中央台湾工作...","http://www.gwytb.gov.cn/wyly/201305/t20130529_4258753.htm","2013-05-29","Independence Advocates",1,2,2013,5,29
"846",171,"国台办:决不允许少数人一面在大陆赚钱另一面却支持“台独”","http://www.gwytb.gov.cn/wyly/201512/t20151230_11344655.htm","2015-12-30","Independence Advocates",1,1,2015,12,30
"847",172,"西班牙侨界坚决反对“入联公投”、反对“台独”_中共中央台湾工作...","http://www.gwytb.gov.cn/gatsw/fdct/201101/t20110111_1691231.htm","2020-11-09","Independence Advocates",5,31,2020,11,9
"848",173,"《瞭望》文章:“台独”势力操作族群斗争骗取选票_中共中央台湾...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674326.htm","2020-11-09","Independence Advocates",5,31,2020,11,9
"849",174,"张志军:继续坚持“九二共识”,坚决反对、遏制“台独”分裂行径...","http://www.gwytb.gov.cn/wyly/201703/t20170306_11715449.htm","2017-03-06","Independence Advocates",1,1,2017,3,6
"850",175,"国台办:蔡英文再次暴露顽固“台独”立场_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/newsb/201205/t20120516_2639578.htm","2012-05-16","Independence Advocates",1,1,2012,5,16
"851",176,"两种“台独”的异和同_中共中央台湾工作办公室、国务院台湾事务...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674158.htm","2020-11-09","Independence Advocates",5,31,2020,11,9
"852",177,"国台办:民进党及其当局只有放弃“台独”立场、认同“九二共识...","http://www.gwytb.gov.cn/wyly/201811/t20181128_12117392.htm","2018-11-28","Independence Advocates",1,1,2018,11,28
"853",178,"国台办:民进党当局和“台独”势力倒行逆施,自然会感受到来自两岸...","http://www.gwytb.gov.cn/wyly/201904/t20190410_12155384.htm","2019-04-10","Independence Advocates",2,2,2019,4,10
"854",179,"新华时评:震慑“台独”分裂、促进祖国和平统一的法制利剑——写在...","http://www.gwytb.gov.cn/wyly/202005/t20200529_12278496.htm","2020-05-29","Independence Advocates",3,3,2020,5,29
"855",180,"国台办评赖清德窜访美国:借机搞“台独”的卑鄙伎俩遭人唾弃_中共...","http://www.gwytb.gov.cn/wyly/202002/t20200206_12239468.htm","2020-02-06","Independence Advocates",1,3,2020,2,6
"856",181,"2007:反对“台独”的关键一年_中共中央台湾工作办公室、国务院...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674405.htm","2020-11-02","Independence Advocates",1,2,2020,11,2
"857",182,"“台独”和陈水扁的反复无信是台海和平火药桶_中共中央台湾工作...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674253.htm","2011-01-04","Independence Advocates",8,9,2011,1,4
"858",183,"国台办:坚决反对任何形式“台独”挑衅行径_中共中央台湾工作办公...","http://www.gwytb.gov.cn/wyly/201810/t20181031_12107902.htm","2018-10-31","Independence Advocates",2,2,2018,10,31
"859",184,"反对“台独”,共议统一——辛巳新年寄语台湾同胞_中共中央台湾...","http://www.gwytb.gov.cn/speech/hxfzrjh/201101/t20110123_1725882.htm","2020-11-01","Independence Advocates",1,8,2020,11,1
"860",185,"叶克冬访温哥华呼吁海外侨胞共同遏制“台独”_中共中央台湾工作...","http://www.gwytb.gov.cn/gtb/yekedong/speech/201101/t20110123_1723017.htm","2007-11-15","Independence Advocates",1,1,2007,11,15
"861",186,"胡锦涛会见美国总统布什 美重申反对“台独”_中共中央台湾工作...","http://www.gwytb.gov.cn/speech/speech/201101/t20110123_1723724.htm","2003-10-20","Independence Advocates",1,1,2003,10,20
"862",187,"国台办:民进党只有放弃“台独”立场 才能在两岸关系上找到出路...","http://www.gwytb.gov.cn/wyly/201709/t20170927_11847607.htm","2017-09-27","Independence Advocates",2,3,2017,9,27
"863",188,"台湾当局粗暴拒绝大陆捐赠 搞“台独”不顾台胞生命_中共中央台湾...","http://www.gwytb.gov.cn/speech/hxfzrjh/201101/t20110123_1725887.htm","2003-05-26","Independence Advocates",1,1,2003,5,26
"864",189,"中国国防报文章:制造“台独”事变将予坚决粉碎_中共中央台湾工作...","http://www.gwytb.gov.cn/forum/201101/t20110104_1674272.htm","2011-01-04","Independence Advocates",8,9,2011,1,4
"865",190,"曹刚川会见安倍晋三 望日方反对任何“台独”言行_中共中央台湾...","http://www.gwytb.gov.cn/speech/speech/201101/t20110123_1723898.htm","2007-08-31","Independence Advocates",1,1,2007,8,31
"866",191,"国台办:“台独”是绝路,挟洋自重必将自食恶果_中共中央台湾工作...","http://www.gwytb.gov.cn/wyly/201905/t20190528_12168932.htm","2019-05-28","Independence Advocates",1,1,2019,5,28
"867",192,"国台办:民进党当局推进“台独”严重破坏赴台个人游试点的基础和...","http://www.gwytb.gov.cn/wyly/201908/t20190801_12189164.htm","2019-08-01","Independence Advocates",1,1,2019,8,1
"868",193,"李克强:不能容忍任何“台独”的企图、主张和行径_中共中央台湾...","http://www.gwytb.gov.cn/wyly/201803/t20180320_11935206.htm","2018-03-20","Independence Advocates",3,3,2018,3,20
